Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
8775,CA-2015-132276,2/23/2015,2/28/2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Not,10.90,2,0.20,3.81
8776,CA-2016-163636,5/12/2016,9/12/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-AR-10001547,Office Supplies,Art,Newell 311,Not,3.54,2,0.20,0.31
8777,CA-2016-102813,2/7/2016,3/7/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,Kelly Williams,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,528.43,5,0.30,0.00
8778,CA-2016-102813,2/7/2016,3/7/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,Kelly Williams,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,Not,41.47,8,0.20,14.52
8779,CA-2017-135377,12/13/2017,12/18/2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Not,287.98,3,0.20,7.20
8780,CA-2015-165813,3/20/2015,3/22/2015,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,Not,29.30,3,0.20,2.56
8781,CA-2015-133585,1/3/2015,4/3/2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Not,55.33,2,0.20,6.22
8782,CA-2015-133585,1/3/2015,4/3/2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Not,1228.00,6,0.32,-36.12
8783,CA-2016-116911,9/15/2016,9/20/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,Anna Andreadi,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,Not,20.42,4,0.20,6.64
8784,CA-2016-116911,9/15/2016,9/20/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,Anna Andreadi,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,Not,1128.39,3,0.00,259.53
8785,US-2017-129224,3/17/2017,3/23/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,OFF-LA-10003190,Office Supplies,Labels,Avery 474,Not,4.61,2,0.20,1.67
8786,CA-2017-145765,5/28/2017,5/28/2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,Not,195.96,5,0.20,19.60
8787,CA-2017-145765,5/28/2017,5/28/2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,Not,15.55,3,0.20,5.44
8788,CA-2017-145765,5/28/2017,5/28/2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,271.97,4,0.20,54.39
8789,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,Cassandra Brandow,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,Not,698.35,3,0.20,52.38
8790,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,Cassandra Brandow,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Not,77.73,2,0.20,-3.89
8791,CA-2015-169572,6/9/2015,12/9/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223,South,Cassandra Brandow,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",Not,46.62,9,0.00,21.45
8792,CA-2017-162075,3/18/2017,3/24/2017,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,Not,537.54,7,0.20,47.04
8793,CA-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-LA-10001934,Office Supplies,Labels,Avery 516,Not,14.62,2,0.00,6.87
8794,CA-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,Not,22.55,5,0.00,8.79
8795,CA-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Not,583.80,5,0.20,72.98
8796,CA-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-PH-10002085,Technology,Phones,Clarity 53712,Not,211.17,4,0.20,15.84
8797,CA-2016-106397,7/7/2016,7/13/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West,Anna Andreadi,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,Not,12.96,2,0.00,6.22
8798,CA-2016-106397,7/7/2016,7/13/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West,Anna Andreadi,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,Not,45.98,2,0.00,12.87
8799,US-2016-150140,6/4/2016,10/4/2016,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,5408,East,Chuck Magee,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,Not,1294.75,5,0.00,336.64
8800,CA-2014-116666,8/5/2014,10/5/2014,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Not,1799.97,5,0.40,240.00
8801,CA-2017-148992,11/23/2017,11/27/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,Not,10.69,2,0.20,3.74
8802,CA-2016-140935,10/11/2016,12/11/2016,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,Not,221.98,2,0.00,62.15
8803,CA-2016-140935,10/11/2016,12/11/2016,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Kelly Williams,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Not,341.96,2,0.00,54.71
8804,CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Not,34.77,3,0.00,11.47
8805,CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-LA-10003148,Office Supplies,Labels,Avery 51,Not,18.90,3,0.00,8.69
8806,US-2017-100398,8/19/2017,8/23/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106,West,Anna Andreadi,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Not,102.72,3,0.20,37.24
8807,CA-2016-113082,12/9/2016,12/9/2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501,East,Chuck Magee,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Not,40.48,2,0.00,14.57
8808,US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",Not,33.28,3,0.70,-27.74
8809,US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,Not,118.65,5,0.40,19.78
8810,US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-LA-10001404,Office Supplies,Labels,Avery 517,Not,14.76,5,0.20,4.98
8811,CA-2017-120614,5/30/2017,5/30/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Not,37.52,4,0.00,18.01
8812,US-2016-140172,8/3/2016,8/3/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,Kelly Williams,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Yes,207.14,3,0.10,48.33
8813,US-2016-140172,8/3/2016,8/3/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,Kelly Williams,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,Yes,13.90,5,0.00,3.75
8814,CA-2015-127754,7/26/2015,7/31/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,Anna Andreadi,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,266.35,3,0.20,13.32
8815,CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,Not,307.98,2,0.00,89.31
8816,CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Not,44.10,6,0.00,20.73
8817,CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Not,13.12,4,0.00,5.64
8818,CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,Not,16.56,2,0.00,7.78
8819,CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,Not,38.88,6,0.00,18.66
8820,CA-2015-142930,11/28/2015,11/28/2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745,Central,Kelly Williams,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,Not,335.52,4,0.20,117.43
8821,CA-2017-100622,3/11/2017,7/11/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,Cassandra Brandow,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,Not,959.98,2,0.20,311.99
8822,CA-2017-100622,3/11/2017,7/11/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,Cassandra Brandow,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Not,4.09,2,0.70,-3.00
8823,CA-2017-100622,3/11/2017,7/11/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,Cassandra Brandow,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,Not,55.98,2,0.20,4.20
8824,CA-2017-100622,3/11/2017,7/11/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,Cassandra Brandow,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,Not,10.69,2,0.20,3.74
8825,CA-2017-117156,3/21/2017,3/23/2017,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601,East,Chuck Magee,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,Not,8.86,3,0.20,2.88
8826,CA-2015-115399,12/19/2015,12/22/2015,First Class,AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-LA-10003190,Office Supplies,Labels,Avery 474,Not,6.91,3,0.20,2.51
8827,US-2014-157847,2/4/2014,6/4/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,Not,26.72,5,0.20,9.35
8828,US-2014-157847,2/4/2014,6/4/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,Not,33.49,7,0.20,10.47
8829,CA-2015-115168,5/6/2015,9/6/2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301,Central,Kelly Williams,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,Not,10.56,2,0.00,4.75
8830,CA-2014-109680,6/10/2014,9/10/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,Kelly Williams,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,Not,386.34,2,0.00,54.09
8831,CA-2016-167983,8/21/2016,8/24/2016,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,Not,33.44,10,0.20,11.70
8832,CA-2015-145324,11/15/2015,11/19/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,Cassandra Brandow,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,Not,39.96,2,0.00,14.39
8833,CA-2015-153423,6/22/2015,6/27/2015,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,1217.57,2,0.20,456.59
8834,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Not,15.51,1,0.00,3.88
8835,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,Not,89.90,2,0.00,25.17
8836,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,Not,14.28,4,0.00,3.71
8837,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Not,12.72,3,0.00,4.96
8838,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,Cassandra Brandow,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,Not,15.75,5,0.00,7.56
8839,CA-2014-153808,6/4/2014,10/4/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Not,70.95,3,0.00,18.45
8840,CA-2014-153808,6/4/2014,10/4/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,65.57,2,0.20,23.77
8841,CA-2014-153808,6/4/2014,10/4/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,Anna Andreadi,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Not,299.97,3,0.00,131.99
8842,US-2016-112396,9/2/2016,9/2/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Not,89.97,3,0.00,39.59
8843,US-2016-112396,9/2/2016,9/2/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,Not,31.86,2,0.00,11.15
8844,CA-2014-141173,11/18/2014,11/20/2014,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,Not,67.15,5,0.00,16.79
8845,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Not,7.24,3,0.70,-6.03
8846,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Not,4.82,3,0.20,1.75
8847,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",Not,91.36,5,0.20,29.69
8848,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,Not,130.11,2,0.20,13.01
8849,CA-2015-140718,2/7/2015,4/7/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,Not,74.24,1,0.20,8.35
8850,CA-2015-140718,2/7/2015,4/7/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,Not,159.84,10,0.20,45.95
8851,CA-2015-140718,2/7/2015,4/7/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Not,2.89,2,0.70,-2.31
8852,CA-2015-140718,2/7/2015,4/7/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,Cassandra Brandow,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,Not,9.39,2,0.20,3.29
8853,CA-2014-119977,8/10/2014,10/13/2014,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,Not,123.92,4,0.00,55.76
8854,US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Not,55.60,5,0.20,6.26
8855,US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,Not,617.98,3,0.20,-7.72
8856,CA-2017-163671,12/24/2017,12/30/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,Anna Andreadi,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,Not,21.31,3,0.20,7.99
